"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR28323378","SRR14766402","SRR14272156","SRR2994392","SRR10037224","SRR15146530","SRR28323368","SRR5883578","SRR15096242","SRR14766400","SRR14766442","SRR10257879","NDSU18","SRR28412156","SRR3000892"
"group_1651","","hypothetical protein",578,578,1,1,5667,NA,NA,"",536,611,536,"KHLHGNPO_04492","IEMKGCAE_02622","HKKILDPC_03506","FBFFAOJI_02652","EDINNCHB_03729","MNLBAKIA_03630","FCMCIBEK_03421","DGJMLPEB_03791","PKPKCGOC_03468","NBOJOKHD_04402","GBDLBGEF_03705","OBCHFKCE_03666","IELCNDCB_04629","HIAOCFAH_04352","FDCFMIMA_03166"
"group_1871","","hypothetical protein",578,578,1,1,4726,NA,NA,"",149,149,149,"KHLHGNPO_00449","IEMKGCAE_03605","HKKILDPC_02017","FBFFAOJI_00402","EDINNCHB_00549","MNLBAKIA_01998","FCMCIBEK_00006","DGJMLPEB_02495","PKPKCGOC_00006","NBOJOKHD_01117","GBDLBGEF_04453","OBCHFKCE_04547","","HIAOCFAH_00737","FDCFMIMA_01483"
"group_1886","","hypothetical protein",578,578,1,1,4756,NA,NA,"",239,239,239,"KHLHGNPO_00477","IEMKGCAE_03633","HKKILDPC_02045","FBFFAOJI_00375","EDINNCHB_00577","MNLBAKIA_01971","FCMCIBEK_00034","DGJMLPEB_02523","PKPKCGOC_00034","NBOJOKHD_01145","GBDLBGEF_04358","OBCHFKCE_04516","IELCNDCB_00990","HIAOCFAH_00710","FDCFMIMA_01456"
"mgrB","","PhoP/PhoQ regulator MgrB",578,578,1,1,4757,NA,NA,"",143,143,143,"KHLHGNPO_00478","IEMKGCAE_03634","HKKILDPC_02046","FBFFAOJI_00374","EDINNCHB_00578","MNLBAKIA_01970","FCMCIBEK_00035","DGJMLPEB_02524","PKPKCGOC_00035","NBOJOKHD_01146","GBDLBGEF_04357","OBCHFKCE_04517","IELCNDCB_00989","HIAOCFAH_00709","FDCFMIMA_01455"
"group_1888","","hypothetical protein",578,578,1,1,4758,NA,NA,"",287,287,287,"KHLHGNPO_00479","IEMKGCAE_03635","HKKILDPC_02047","FBFFAOJI_00373","EDINNCHB_00579","MNLBAKIA_01969","FCMCIBEK_00036","DGJMLPEB_02525","PKPKCGOC_00036","NBOJOKHD_01147","GBDLBGEF_04356","OBCHFKCE_04518","IELCNDCB_00988","HIAOCFAH_00708","FDCFMIMA_01454"
"group_1923","srlR_4","Glucitol operon repressor",578,578,1,1,4996,NA,NA,"",791,791,791,"KHLHGNPO_00700","IEMKGCAE_02478","HKKILDPC_02268","FBFFAOJI_00151","EDINNCHB_00800","MNLBAKIA_01748","FCMCIBEK_00257","DGJMLPEB_02746","PKPKCGOC_00257","NBOJOKHD_01368","GBDLBGEF_02335","OBCHFKCE_01714","IELCNDCB_00767","HIAOCFAH_00487","FDCFMIMA_01233"
"rpe_1","","Ribulose-phosphate 3-epimerase",578,578,1,1,4997,NA,NA,"",632,632,632,"KHLHGNPO_00701","IEMKGCAE_02477","HKKILDPC_02269","FBFFAOJI_00150","EDINNCHB_00801","MNLBAKIA_01747","FCMCIBEK_00258","DGJMLPEB_02747","PKPKCGOC_00258","NBOJOKHD_01369","GBDLBGEF_02336","OBCHFKCE_01715","IELCNDCB_00766","HIAOCFAH_00486","FDCFMIMA_01232"
"ulaC_1","","Ascorbate-specific PTS system EIIA component",578,578,1,1,4998,NA,NA,"",437,437,437,"KHLHGNPO_00702","IEMKGCAE_02476","HKKILDPC_02270","FBFFAOJI_00149","EDINNCHB_00802","MNLBAKIA_01746","FCMCIBEK_00259","DGJMLPEB_02748","PKPKCGOC_00259","NBOJOKHD_01370","GBDLBGEF_02337","OBCHFKCE_01716","IELCNDCB_00765","HIAOCFAH_00485","FDCFMIMA_01231"
"group_1934","","hypothetical protein",578,578,1,1,5015,NA,NA,"",398,398,398,"KHLHGNPO_00718","IEMKGCAE_02460","HKKILDPC_02286","FBFFAOJI_00133","EDINNCHB_00818","MNLBAKIA_01730","FCMCIBEK_00275","DGJMLPEB_02764","PKPKCGOC_00275","NBOJOKHD_01386","GBDLBGEF_02353","OBCHFKCE_01732","IELCNDCB_00749","HIAOCFAH_00469","FDCFMIMA_01215"
"narY","","Respiratory nitrate reductase 2 beta chain",578,578,1,1,5037,NA,NA,"",1544,1544,1544,"KHLHGNPO_00740","IEMKGCAE_02438","HKKILDPC_02308","FBFFAOJI_00111","EDINNCHB_00840","MNLBAKIA_01708","FCMCIBEK_00297","DGJMLPEB_02786","PKPKCGOC_00297","NBOJOKHD_01408","GBDLBGEF_02375","OBCHFKCE_01754","IELCNDCB_00727","HIAOCFAH_00447","FDCFMIMA_01193"
"hdeB","","Acid stress chaperone HdeB",578,578,1,1,5066,NA,NA,"",329,329,329,"KHLHGNPO_00758","IEMKGCAE_02420","HKKILDPC_02326","FBFFAOJI_00093","EDINNCHB_00848","MNLBAKIA_01690","FCMCIBEK_00315","DGJMLPEB_03633","PKPKCGOC_00315","NBOJOKHD_01426","GBDLBGEF_01941","OBCHFKCE_01772","IELCNDCB_00709","HIAOCFAH_00429","FDCFMIMA_01175"
"osmX","","Osmoprotectant-binding protein OsmX",578,578,1,1,5138,NA,NA,"",902,902,902,"KHLHGNPO_00809","IEMKGCAE_02358","HKKILDPC_02388","FBFFAOJI_00031","EDINNCHB_00910","MNLBAKIA_01628","FCMCIBEK_00377","DGJMLPEB_03695","PKPKCGOC_00377","NBOJOKHD_01488","GBDLBGEF_02003","OBCHFKCE_01834","IELCNDCB_00647","HIAOCFAH_00367","FDCFMIMA_01113"
"osmW","","Osmoprotectant import permease protein OsmW",578,578,1,1,5139,NA,NA,"",647,647,647,"KHLHGNPO_00810","IEMKGCAE_02357","HKKILDPC_02389","FBFFAOJI_00030","EDINNCHB_00911","MNLBAKIA_01627","FCMCIBEK_00378","DGJMLPEB_03696","PKPKCGOC_00378","NBOJOKHD_01489","GBDLBGEF_02004","OBCHFKCE_01835","IELCNDCB_00646","HIAOCFAH_00366","FDCFMIMA_01112"
"group_2024","mlrA_2","HTH-type transcriptional regulator MlrA",578,578,1,1,5249,NA,NA,"",242,242,242,"KHLHGNPO_03931","IEMKGCAE_01794","HKKILDPC_03180","FBFFAOJI_03925","EDINNCHB_01014","MNLBAKIA_03131","FCMCIBEK_00481","DGJMLPEB_02417","PKPKCGOC_00481","NBOJOKHD_03597","GBDLBGEF_00370","OBCHFKCE_01450","IELCNDCB_02797","HIAOCFAH_00263","FDCFMIMA_02856"
"group_2064","","hypothetical protein",578,578,1,1,5401,NA,NA,"",314,314,314,"KHLHGNPO_03417","IEMKGCAE_01937","HKKILDPC_03323","FBFFAOJI_03439","EDINNCHB_01157","MNLBAKIA_03274","FCMCIBEK_00624","DGJMLPEB_02274","PKPKCGOC_00624","NBOJOKHD_03877","GBDLBGEF_00227","OBCHFKCE_04259","IELCNDCB_02654","HIAOCFAH_00121","FDCFMIMA_02713"
"group_2068","","hypothetical protein",578,578,1,1,5412,NA,NA,"",680,680,680,"KHLHGNPO_03429","IEMKGCAE_01949","HKKILDPC_03335","FBFFAOJI_03451","EDINNCHB_01169","MNLBAKIA_03286","FCMCIBEK_00636","DGJMLPEB_02262","PKPKCGOC_00636","NBOJOKHD_03865","GBDLBGEF_00215","OBCHFKCE_04247","IELCNDCB_02642","HIAOCFAH_00109","FDCFMIMA_02701"
"group_2090","","hypothetical protein",578,578,1,1,3067,NA,NA,"",203,203,203,"KHLHGNPO_01615","IEMKGCAE_00052","HKKILDPC_00617","FBFFAOJI_01183","EDINNCHB_01897","MNLBAKIA_00052","FCMCIBEK_01361","DGJMLPEB_00515","PKPKCGOC_00803","NBOJOKHD_00617","GBDLBGEF_02034","OBCHFKCE_00938","IELCNDCB_03046","HIAOCFAH_00793","FDCFMIMA_00617"
"group_2094","","hypothetical protein",578,578,1,1,3081,NA,NA,"",188,188,188,"KHLHGNPO_01627","IEMKGCAE_00064","HKKILDPC_00605","FBFFAOJI_01195","EDINNCHB_01885","MNLBAKIA_00064","FCMCIBEK_01349","DGJMLPEB_00503","PKPKCGOC_00815","NBOJOKHD_00605","GBDLBGEF_02046","OBCHFKCE_00950","IELCNDCB_03034","HIAOCFAH_00805","FDCFMIMA_00605"
"luxS","","S-ribosylhomocysteine lyase",578,578,1,1,3149,NA,NA,"",515,515,515,"KHLHGNPO_01690","IEMKGCAE_00127","HKKILDPC_00542","FBFFAOJI_01258","EDINNCHB_01822","MNLBAKIA_00127","FCMCIBEK_01286","DGJMLPEB_00440","PKPKCGOC_00878","NBOJOKHD_00542","GBDLBGEF_00845","OBCHFKCE_01013","IELCNDCB_02971","HIAOCFAH_00868","FDCFMIMA_00542"
"spaO","","Surface presentation of antigens protein SpaO",578,578,1,1,3221,NA,NA,"",911,911,911,"KHLHGNPO_01765","IEMKGCAE_00202","HKKILDPC_00467","FBFFAOJI_01333","EDINNCHB_01747","MNLBAKIA_00202","FCMCIBEK_01211","DGJMLPEB_00365","PKPKCGOC_00953","NBOJOKHD_00467","GBDLBGEF_00770","OBCHFKCE_01088","IELCNDCB_02896","HIAOCFAH_00943","FDCFMIMA_00467"
"group_2314","","hypothetical protein",578,578,1,1,141,NA,NA,"",935,935,935,"KHLHGNPO_02245","IEMKGCAE_01707","HKKILDPC_03093","FBFFAOJI_01485","EDINNCHB_03177","MNLBAKIA_03044","FCMCIBEK_03344","DGJMLPEB_03025","PKPKCGOC_03088","NBOJOKHD_01833","GBDLBGEF_04424","OBCHFKCE_04003","IELCNDCB_00554","HIAOCFAH_03078","FDCFMIMA_02576"
"group_2325","","hypothetical protein",578,578,1,1,178,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",221,221,221,"KHLHGNPO_02277","IEMKGCAE_01674","HKKILDPC_03061","FBFFAOJI_01518","EDINNCHB_03209","MNLBAKIA_03011","FCMCIBEK_03311","DGJMLPEB_02993","PKPKCGOC_03121","NBOJOKHD_01801","GBDLBGEF_03799","OBCHFKCE_00884","IELCNDCB_00522","HIAOCFAH_03111","FDCFMIMA_02544"
"ampH","","D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH",578,578,1,1,749,NA,NA,"",1157,1157,1157,"KHLHGNPO_02357","IEMKGCAE_01594","HKKILDPC_02981","FBFFAOJI_01598","EDINNCHB_03289","MNLBAKIA_02931","FCMCIBEK_03230","DGJMLPEB_02913","PKPKCGOC_03201","NBOJOKHD_01721","GBDLBGEF_02249","OBCHFKCE_00804","IELCNDCB_00442","HIAOCFAH_03191","FDCFMIMA_02464"
"yajL_1","","Protein/nucleic acid deglycase 3",578,578,1,1,685,NA,NA,"",590,590,590,"KHLHGNPO_02416","IEMKGCAE_01535","HKKILDPC_02922","FBFFAOJI_01657","EDINNCHB_03348","MNLBAKIA_02872","FCMCIBEK_03171","DGJMLPEB_02854","PKPKCGOC_03260","NBOJOKHD_01662","GBDLBGEF_02308","OBCHFKCE_00745","IELCNDCB_00383","HIAOCFAH_03250","FDCFMIMA_02405"
"allD","","Ureidoglycolate dehydrogenase (NAD(+))",578,578,1,1,568,NA,NA,"",365,1379,1048,"KHLHGNPO_04297","IEMKGCAE_01438","HKKILDPC_02825","FBFFAOJI_01754","EDINNCHB_03445","MNLBAKIA_02775","FCMCIBEK_03074","DGJMLPEB_04231","PKPKCGOC_03357","NBOJOKHD_01565","GBDLBGEF_02776","OBCHFKCE_00648","IELCNDCB_00286","HIAOCFAH_03347","FDCFMIMA_02308"
"hha","","Hemolysin expression-modulating protein Hha",578,578,1,1,630,NA,NA,"",218,218,218,"KHLHGNPO_02457","IEMKGCAE_01494","HKKILDPC_02881","FBFFAOJI_01698","EDINNCHB_03389","MNLBAKIA_02831","FCMCIBEK_03130","DGJMLPEB_02813","PKPKCGOC_03301","NBOJOKHD_01621","GBDLBGEF_02939","OBCHFKCE_00704","IELCNDCB_00342","HIAOCFAH_03291","FDCFMIMA_02364"
"group_2455","","putative ABC transporter ATP-binding protein",578,578,1,1,591,NA,NA,"",686,686,686,"KHLHGNPO_04318","IEMKGCAE_01459","HKKILDPC_02846","FBFFAOJI_01733","EDINNCHB_03424","MNLBAKIA_02796","FCMCIBEK_03095","DGJMLPEB_04210","PKPKCGOC_03336","NBOJOKHD_01586","GBDLBGEF_02755","OBCHFKCE_00669","IELCNDCB_00307","HIAOCFAH_03326","FDCFMIMA_02329"
"group_2456","","hypothetical protein",578,578,1,1,590,NA,NA,"",2414,2414,2414,"KHLHGNPO_04317","IEMKGCAE_01458","HKKILDPC_02845","FBFFAOJI_01734","EDINNCHB_03425","MNLBAKIA_02795","FCMCIBEK_03094","DGJMLPEB_04211","PKPKCGOC_03337","NBOJOKHD_01585","GBDLBGEF_02756","OBCHFKCE_00668","IELCNDCB_00306","HIAOCFAH_03327","FDCFMIMA_02328"
"group_2457","","hypothetical protein",578,578,1,1,589,NA,NA,"",104,104,104,"KHLHGNPO_04316","IEMKGCAE_01457","HKKILDPC_02844","FBFFAOJI_01735","EDINNCHB_03426","MNLBAKIA_02794","FCMCIBEK_03093","DGJMLPEB_04212","PKPKCGOC_03338","NBOJOKHD_01584","GBDLBGEF_02757","OBCHFKCE_00667","IELCNDCB_00305","HIAOCFAH_03328","FDCFMIMA_02327"
"metQ_1","","D-methionine-binding lipoprotein MetQ",578,578,1,1,587,NA,NA,"",830,830,830,"KHLHGNPO_04314","IEMKGCAE_01455","HKKILDPC_02842","FBFFAOJI_01737","EDINNCHB_03428","MNLBAKIA_02792","FCMCIBEK_03091","DGJMLPEB_04214","PKPKCGOC_03340","NBOJOKHD_01582","GBDLBGEF_02759","OBCHFKCE_00665","IELCNDCB_00303","HIAOCFAH_03330","FDCFMIMA_02325"
"metP","","Methionine import system permease protein MetP",578,578,1,1,585,NA,NA,"",659,659,659,"KHLHGNPO_04312","IEMKGCAE_01453","HKKILDPC_02840","FBFFAOJI_01739","EDINNCHB_03430","MNLBAKIA_02790","FCMCIBEK_03089","DGJMLPEB_04216","PKPKCGOC_03342","NBOJOKHD_01580","GBDLBGEF_02761","OBCHFKCE_00663","IELCNDCB_00301","HIAOCFAH_03332","FDCFMIMA_02323"
"selU","","tRNA 2-selenouridine synthase",578,578,1,1,584,NA,NA,"",1094,1094,1094,"KHLHGNPO_04311","IEMKGCAE_01452","HKKILDPC_02839","FBFFAOJI_01740","EDINNCHB_03431","MNLBAKIA_02789","FCMCIBEK_03088","DGJMLPEB_04217","PKPKCGOC_03343","NBOJOKHD_01579","GBDLBGEF_02762","OBCHFKCE_00662","IELCNDCB_00300","HIAOCFAH_03333","FDCFMIMA_02322"
"allS_2","","HTH-type transcriptional activator AllS",578,578,1,1,583,NA,NA,"",926,926,926,"KHLHGNPO_04310","IEMKGCAE_01451","HKKILDPC_02838","FBFFAOJI_01741","EDINNCHB_03432","MNLBAKIA_02788","FCMCIBEK_03087","DGJMLPEB_04218","PKPKCGOC_03344","NBOJOKHD_01578","GBDLBGEF_02763","OBCHFKCE_00661","IELCNDCB_00299","HIAOCFAH_03334","FDCFMIMA_02321"
"allR","","HTH-type transcriptional repressor AllR",578,578,1,1,580,NA,NA,"",818,818,818,"KHLHGNPO_04308","IEMKGCAE_01449","HKKILDPC_02836","FBFFAOJI_01743","EDINNCHB_03434","MNLBAKIA_02786","FCMCIBEK_03085","DGJMLPEB_04220","PKPKCGOC_03346","NBOJOKHD_01576","GBDLBGEF_02765","OBCHFKCE_00659","IELCNDCB_00297","HIAOCFAH_03336","FDCFMIMA_02319"
"gcl","","Glyoxylate carboligase",578,578,1,1,579,NA,NA,"",1781,1781,1781,"KHLHGNPO_04307","IEMKGCAE_01448","HKKILDPC_02835","FBFFAOJI_01744","EDINNCHB_03435","MNLBAKIA_02785","FCMCIBEK_03084","DGJMLPEB_04221","PKPKCGOC_03347","NBOJOKHD_01575","GBDLBGEF_02766","OBCHFKCE_00658","IELCNDCB_00296","HIAOCFAH_03337","FDCFMIMA_02318"
"hyi","","Hydroxypyruvate isomerase",578,578,1,1,578,NA,NA,"",776,776,776,"KHLHGNPO_04306","IEMKGCAE_01447","HKKILDPC_02834","FBFFAOJI_01745","EDINNCHB_03436","MNLBAKIA_02784","FCMCIBEK_03083","DGJMLPEB_04222","PKPKCGOC_03348","NBOJOKHD_01574","GBDLBGEF_02767","OBCHFKCE_00657","IELCNDCB_00295","HIAOCFAH_03338","FDCFMIMA_02317"
"glxR","","2-hydroxy-3-oxopropionate reductase",578,578,1,1,577,NA,NA,"",878,878,878,"KHLHGNPO_04305","IEMKGCAE_01446","HKKILDPC_02833","FBFFAOJI_01746","EDINNCHB_03437","MNLBAKIA_02783","FCMCIBEK_03082","DGJMLPEB_04223","PKPKCGOC_03349","NBOJOKHD_01573","GBDLBGEF_02768","OBCHFKCE_00656","IELCNDCB_00294","HIAOCFAH_03339","FDCFMIMA_02316"
"ybbY","","Putative purine permease YbbY",578,578,1,1,572,NA,NA,"",1298,1298,1298,"KHLHGNPO_04301","IEMKGCAE_01442","HKKILDPC_02829","FBFFAOJI_01750","EDINNCHB_03441","MNLBAKIA_02779","FCMCIBEK_03078","DGJMLPEB_04227","PKPKCGOC_03353","NBOJOKHD_01569","GBDLBGEF_02772","OBCHFKCE_00652","IELCNDCB_00290","HIAOCFAH_03343","FDCFMIMA_02312"
"glxK","","Glycerate 3-kinase",578,578,1,1,571,NA,NA,"",1148,1148,1148,"KHLHGNPO_04300","IEMKGCAE_01441","HKKILDPC_02828","FBFFAOJI_01751","EDINNCHB_03442","MNLBAKIA_02778","FCMCIBEK_03077","DGJMLPEB_04228","PKPKCGOC_03354","NBOJOKHD_01568","GBDLBGEF_02773","OBCHFKCE_00651","IELCNDCB_00289","HIAOCFAH_03344","FDCFMIMA_02311"
"allE","","(S)-ureidoglycine aminohydrolase",578,578,1,1,570,NA,NA,"",785,785,785,"KHLHGNPO_04299","IEMKGCAE_01440","HKKILDPC_02827","FBFFAOJI_01752","EDINNCHB_03443","MNLBAKIA_02777","FCMCIBEK_03076","DGJMLPEB_04229","PKPKCGOC_03355","NBOJOKHD_01567","GBDLBGEF_02774","OBCHFKCE_00650","IELCNDCB_00288","HIAOCFAH_03345","FDCFMIMA_02310"
"allC","","Allantoate amidohydrolase",578,578,1,1,569,NA,NA,"",1235,1235,1235,"KHLHGNPO_04298","IEMKGCAE_01439","HKKILDPC_02826","FBFFAOJI_01753","EDINNCHB_03444","MNLBAKIA_02776","FCMCIBEK_03075","DGJMLPEB_04230","PKPKCGOC_03356","NBOJOKHD_01566","GBDLBGEF_02775","OBCHFKCE_00649","IELCNDCB_00287","HIAOCFAH_03346","FDCFMIMA_02309"
"group_2569","","hypothetical protein",578,578,1,1,346,NA,NA,"",767,767,767,"KHLHGNPO_03642","IEMKGCAE_03154","HKKILDPC_04031","FBFFAOJI_03757","EDINNCHB_04084","MNLBAKIA_03963","FCMCIBEK_03950","DGJMLPEB_03409","PKPKCGOC_03999","NBOJOKHD_03488","GBDLBGEF_00535","OBCHFKCE_02386","IELCNDCB_00103","HIAOCFAH_03941","FDCFMIMA_04076"
"group_2570","","hypothetical protein",578,578,1,1,303,NA,NA,"",485,485,485,"KHLHGNPO_03594","IEMKGCAE_03106","HKKILDPC_04079","FBFFAOJI_03709","EDINNCHB_04132","MNLBAKIA_03915","FCMCIBEK_03998","DGJMLPEB_03361","PKPKCGOC_03951","NBOJOKHD_03536","GBDLBGEF_00583","OBCHFKCE_02338","IELCNDCB_00055","HIAOCFAH_03893","FDCFMIMA_04028"
"group_2586","","hypothetical protein",578,578,1,1,6174,NA,NA,"",134,134,134,"KHLHGNPO_00315","IEMKGCAE_03297","HKKILDPC_01469","FBFFAOJI_03281","EDINNCHB_02077","MNLBAKIA_01470","FCMCIBEK_02173","DGJMLPEB_00882","PKPKCGOC_02034","NBOJOKHD_00798","GBDLBGEF_04605","OBCHFKCE_04243","IELCNDCB_01378","HIAOCFAH_02024","FDCFMIMA_03753"
"dsbD_2","","Thiol:disulfide interchange protein DsbD",578,578,1,1,2131,NA,NA,"",1703,1703,1703,"KHLHGNPO_00119","IEMKGCAE_02209","HKKILDPC_01272","FBFFAOJI_02834","EDINNCHB_02274","MNLBAKIA_01273","FCMCIBEK_01975","DGJMLPEB_00685","PKPKCGOC_02231","NBOJOKHD_00995","GBDLBGEF_03112","OBCHFKCE_02610","IELCNDCB_01182","HIAOCFAH_02221","FDCFMIMA_03361"
"phoC","","Major phosphate-irrepressible acid phosphatase",578,578,1,1,2129,NA,NA,"",752,752,752,"KHLHGNPO_00116","IEMKGCAE_02212","HKKILDPC_01269","FBFFAOJI_02831","EDINNCHB_02277","MNLBAKIA_01270","FCMCIBEK_01972","DGJMLPEB_00682","PKPKCGOC_02234","NBOJOKHD_00998","GBDLBGEF_03109","OBCHFKCE_02613","IELCNDCB_01179","HIAOCFAH_02224","FDCFMIMA_03358"
"group_2635","","hypothetical protein",578,578,1,1,2127,NA,NA,"",293,293,293,"KHLHGNPO_00114","IEMKGCAE_02214","HKKILDPC_01267","FBFFAOJI_02829","EDINNCHB_02279","MNLBAKIA_01268","FCMCIBEK_01970","DGJMLPEB_00680","PKPKCGOC_02236","NBOJOKHD_01000","GBDLBGEF_03107","OBCHFKCE_02615","IELCNDCB_01177","HIAOCFAH_02226","FDCFMIMA_03356"
"group_2668","","hypothetical protein",578,578,1,1,2022,NA,NA,"",728,728,728,"KHLHGNPO_00018","IEMKGCAE_02310","HKKILDPC_01171","FBFFAOJI_02733","EDINNCHB_02374","MNLBAKIA_01172","FCMCIBEK_01874","DGJMLPEB_00584","PKPKCGOC_02332","NBOJOKHD_01095","GBDLBGEF_02586","OBCHFKCE_03333","IELCNDCB_01082","HIAOCFAH_02323","FDCFMIMA_03260"
"group_2732","","hypothetical protein",578,578,1,1,1639,NA,NA,"",170,170,170,"KHLHGNPO_01172","IEMKGCAE_01003","HKKILDPC_01678","FBFFAOJI_00740","EDINNCHB_02472","MNLBAKIA_02336","FCMCIBEK_02335","DGJMLPEB_01344","PKPKCGOC_02682","NBOJOKHD_01880","GBDLBGEF_00213","OBCHFKCE_00238","IELCNDCB_01839","HIAOCFAH_02374","FDCFMIMA_00749"
"rhmT","","Inner membrane transport protein RhmT",578,578,1,1,3773,NA,NA,"",1289,1289,1289,"KHLHGNPO_01528","IEMKGCAE_01064","HKKILDPC_02454","FBFFAOJI_01096","EDINNCHB_02841","MNLBAKIA_02405","FCMCIBEK_02703","DGJMLPEB_01747","PKPKCGOC_02751","NBOJOKHD_02176","GBDLBGEF_03504","OBCHFKCE_04036","IELCNDCB_03999","HIAOCFAH_03029","FDCFMIMA_02224"
"menC","","o-succinylbenzoate synthase",578,578,1,1,3858,NA,NA,"",962,962,962,"KHLHGNPO_01512","IEMKGCAE_01080","HKKILDPC_02470","FBFFAOJI_01080","EDINNCHB_02857","MNLBAKIA_02421","FCMCIBEK_02719","DGJMLPEB_01731","PKPKCGOC_02767","NBOJOKHD_02192","GBDLBGEF_03488","OBCHFKCE_04052","IELCNDCB_04015","HIAOCFAH_03013","FDCFMIMA_02208"
"group_2824","","hypothetical protein",578,578,1,1,4123,NA,NA,"",224,224,224,"KHLHGNPO_01275","IEMKGCAE_01321","HKKILDPC_02708","FBFFAOJI_00843","EDINNCHB_03094","MNLBAKIA_02659","FCMCIBEK_02957","DGJMLPEB_01494","PKPKCGOC_03005","NBOJOKHD_03795","GBDLBGEF_01253","OBCHFKCE_00388","IELCNDCB_02334","HIAOCFAH_02776","FDCFMIMA_01972"
"group_2846","","hypothetical protein",578,578,1,1,4452,NA,NA,"",485,485,485,"KHLHGNPO_04453","IEMKGCAE_03464","HKKILDPC_00901","FBFFAOJI_02254","EDINNCHB_00233","MNLBAKIA_00902","FCMCIBEK_01624","DGJMLPEB_02015","PKPKCGOC_01672","NBOJOKHD_03234","GBDLBGEF_03197","OBCHFKCE_02039","IELCNDCB_04717","HIAOCFAH_01642","FDCFMIMA_01650"
"group_2849","","hypothetical protein",578,578,1,1,4447,NA,NA,"",875,875,875,"KHLHGNPO_04457","IEMKGCAE_03460","HKKILDPC_00897","FBFFAOJI_02258","EDINNCHB_00229","MNLBAKIA_00898","FCMCIBEK_01628","DGJMLPEB_02011","PKPKCGOC_01676","NBOJOKHD_03230","GBDLBGEF_03193","OBCHFKCE_02043","IELCNDCB_04721","HIAOCFAH_01638","FDCFMIMA_01646"
"group_2887","","hypothetical protein",578,578,1,1,4293,NA,NA,"",203,203,203,"KHLHGNPO_03226","IEMKGCAE_02960","HKKILDPC_00761","FBFFAOJI_02394","EDINNCHB_00093","MNLBAKIA_00762","FCMCIBEK_01764","DGJMLPEB_01875","PKPKCGOC_01813","NBOJOKHD_03094","GBDLBGEF_04036","OBCHFKCE_04416","IELCNDCB_04144","HIAOCFAH_01502","FDCFMIMA_01510"
"citG_2","","2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase",578,578,1,1,4196,NA,NA,"",698,698,698,"KHLHGNPO_03135","IEMKGCAE_03051","HKKILDPC_00670","FBFFAOJI_04326","EDINNCHB_00002","MNLBAKIA_00671","FCMCIBEK_01855","DGJMLPEB_01784","PKPKCGOC_01904","NBOJOKHD_04169","GBDLBGEF_02567","OBCHFKCE_03604","IELCNDCB_04053","HIAOCFAH_01411","FDCFMIMA_04415"
"group_2904","","hypothetical protein",578,578,1,1,5876,NA,NA,"",281,281,281,"KHLHGNPO_02563","IEMKGCAE_02773","HKKILDPC_03657","FBFFAOJI_02501","EDINNCHB_03578","MNLBAKIA_03479","FCMCIBEK_03572","DGJMLPEB_03124","PKPKCGOC_03619","NBOJOKHD_02498","GBDLBGEF_00623","OBCHFKCE_01950","IELCNDCB_03240","HIAOCFAH_03503","FDCFMIMA_03015"
"hpaC","","4-hydroxyphenylacetate 3-monooxygenase reductase component",578,578,1,1,4514,NA,NA,"",512,512,512,"KHLHGNPO_02744","IEMKGCAE_03525","HKKILDPC_00962","FBFFAOJI_02193","EDINNCHB_00294","MNLBAKIA_00963","FCMCIBEK_01563","DGJMLPEB_02076","PKPKCGOC_01611","NBOJOKHD_02685","GBDLBGEF_01451","OBCHFKCE_03798","IELCNDCB_03516","HIAOCFAH_01703","FDCFMIMA_01711"
"farR","","HTH-type transcriptional regulator FarR",578,578,1,1,4516,NA,NA,"",440,440,440,"KHLHGNPO_02746","IEMKGCAE_03527","HKKILDPC_00964","FBFFAOJI_02191","EDINNCHB_00296","MNLBAKIA_00965","FCMCIBEK_01561","DGJMLPEB_02078","PKPKCGOC_01609","NBOJOKHD_02687","GBDLBGEF_01449","OBCHFKCE_03796","IELCNDCB_03514","HIAOCFAH_01705","FDCFMIMA_01713"
"fhuB","","Iron(3+)-hydroxamate import system permease protein FhuB",578,578,1,1,2398,NA,NA,"",2057,2057,2057,"KHLHGNPO_02993","IEMKGCAE_03924","HKKILDPC_03879","FBFFAOJI_03015","EDINNCHB_03932","MNLBAKIA_03722","FCMCIBEK_03798","","PKPKCGOC_03841","NBOJOKHD_02934","GBDLBGEF_01183","OBCHFKCE_04438","IELCNDCB_03618","HIAOCFAH_03783","FDCFMIMA_03542"
"fhuC","","Iron(3+)-hydroxamate import ATP-binding protein FhuC",578,578,1,1,2400,NA,NA,"",797,797,797,"KHLHGNPO_02995","IEMKGCAE_03922","HKKILDPC_03877","FBFFAOJI_03017","EDINNCHB_03930","MNLBAKIA_03724","FCMCIBEK_03796","","PKPKCGOC_03839","NBOJOKHD_02936","GBDLBGEF_01181","OBCHFKCE_04440","IELCNDCB_03620","HIAOCFAH_03781","FDCFMIMA_03544"
